transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,days_since_last_txn,year_month,monthly_total_spend,category_monthly_spend,user_txn_frequency,rolling_avg_3
T7703,U017,2023-03-10,Expense,Utilities,877.0,Upi,Hyderabad,Shopping,2023,3,10,Friday,8.0,2023-03,877.0,877.0,41,124552.66666666667
T1165,U017,2023-04-04,Expense,Utilities,4949.0,Cash,Jaipur,No Notes,2023,4,4,Tuesday,25.0,2023-04,35507.0,14620.0,41,122978.66666666667
T2898,U017,2023-04-12,Expense,Utilities,2074.0,Upi,Kolkata,Lunch,2023,4,12,Wednesday,8.0,2023-04,35507.0,14620.0,41,2633.3333333333335
T8873,U017,2023-04-20,Expense,Travel,258.0,Cash,Delhi,No Notes,2023,4,20,Thursday,8.0,2023-04,35507.0,258.0,41,2427.0
T3072,U017,2023-04-25,Expense,Utilities,7597.0,Upi,Ahmedabad,No Notes,2023,4,25,Tuesday,5.0,2023-04,35507.0,14620.0,41,3309.6666666666665
T0362,U017,2023-04-25,Expense,Rent,20629.0,Upi,Pune,...,2023,4,25,Tuesday,0.0,2023-04,35507.0,20629.0,41,9494.666666666666
T1867,U017,2023-06-28,Income,Investment,71361.0,Bank_Transfer,Hyderabad,Internet bill,2023,6,28,Wednesday,64.0,2023-06,0.0,0.0,41,33195.666666666664
T1387,U017,2023-08-16,Expense,Entertainment,1629.0,Card,Delhi,Monthly rent payment,2023,8,16,Wednesday,49.0,2023-08,1629.0,1629.0,41,31206.333333333332
T11124,U017,2023-10-07,Expense,Food,2901.0,Bank_Transfer,Lucknow,No Notes,2023,10,7,Saturday,52.0,2023-10,2901.0,2901.0,41,25297.0
T2555,U017,2023-11-18,Expense,Utilities,1542.0,Unknown,Hyderabad,Uber ride,2023,11,18,Saturday,42.0,2023-11,1542.0,1542.0,41,2024.0
T3529,U017,2024-01-23,Expense,Entertainment,7393.0,Cash,Bangalore,Online course,2024,1,23,Tuesday,66.0,2024-01,7393.0,7393.0,41,3945.3333333333335
T5873,U017,2024-02-06,Expense,Travel,5566.0,Cash,Lucknow,test,2024,2,6,Tuesday,14.0,2024-02,5566.0,5566.0,41,4833.666666666667
T10680,U017,2024-03-12,Expense,Rent,45482.0,Card,Ahmedabad,Restaurant dinner,2024,3,12,Tuesday,35.0,2024-03,53159.0,45482.0,41,19480.333333333332
T8155,U017,2024-03-18,Expense,Utilities,7677.0,Upi,Chennai,...,2024,3,18,Monday,6.0,2024-03,53159.0,7677.0,41,19575.0
T10584,U017,2024-04-15,Income,Others,65636.0,Card,Chennai,Electricity bill,2024,4,15,Monday,28.0,2024-04,0.0,0.0,41,39598.333333333336
T1231,U017,2024-05-18,Expense,Savings,9110.0,Bank_Transfer,Bangalore,Monthly rent payment,2024,5,18,Saturday,33.0,2024-05,9110.0,9110.0,41,27474.333333333332
T1007,U017,2024-06-05,Expense,Food,923.0,Bank_Transfer,Hyderabad,test,2024,6,5,Wednesday,18.0,2024-06,923.0,923.0,41,25223.0
T2299,U017,2024-08-17,Expense,Others,1763.0,Bank_Transfer,Kolkata,No Notes,2024,8,17,Saturday,73.0,2024-08,1763.0,1763.0,41,3932.0
T12853,U017,2024-09-01,Expense,Rent,1501.0,Unknown,Ahmedabad,Fixed deposit,2024,9,1,Sunday,15.0,2024-09,1501.0,1501.0,41,1395.6666666666667
T0891,U017,2024-09-03,Income,Bonus,75084.0,Card,Kolkata,Medicine,2024,9,3,Tuesday,2.0,2024-09,1501.0,0.0,41,26116.0
T10950,U018,2021-01-07,Expense,Food,3054.0,Cash,Chennai,No Notes,2021,1,7,Thursday,0.0,2021-01,9034.0,3054.0,24,3054.0
T0313,U018,2021-01-07,Expense,Entertainment,5980.0,Cash,Hyderabad,Online course,2021,1,7,Thursday,0.0,2021-01,9034.0,5980.0,24,4517.0
T3123,U018,2021-02-09,Expense,Education,9132.0,Upi,Mumbai,Electricity bill,2021,2,9,Tuesday,33.0,2021-02,9132.0,9132.0,24,6055.333333333333
T8649,U018,2021-03-16,Expense,Food,8067.0,Unknown,Hyderabad,...,2021,3,16,Tuesday,35.0,2021-03,8067.0,8067.0,24,7726.333333333333
T4070,U018,2021-04-15,Income,Others,26564.0,Cash,Mumbai,Books,2021,4,15,Thursday,30.0,2021-04,0.0,0.0,24,14587.666666666666
T3041,U018,2021-07-11,Expense,Rent,2966.0,Cash,Bangalore,EMI payment,2021,7,11,Sunday,87.0,2021-07,2966.0,2966.0,24,12532.333333333334
T0746,U018,2022-02-01,Expense,Others,9301.0,Upi,Hyderabad,No Notes,2022,2,1,Tuesday,205.0,2022-02,9301.0,9301.0,24,12943.666666666666
T0020,U018,2022-07-26,Expense,Food,552.0,Upi,Pune,No Notes,2022,7,26,Tuesday,175.0,2022-07,552.0,552.0,24,4273.0
T0252,U018,2022-08-17,Expense,Food,1588.0,Cash,Kolkata,Lunch,2022,8,17,Wednesday,22.0,2022-08,1588.0,1588.0,24,3813.6666666666665
T10741,U018,2022-10-13,Expense,Rent,22033.0,Card,Unknown,No Notes,2022,10,13,Thursday,57.0,2022-10,22033.0,22033.0,24,8057.666666666667
T5314,U018,2022-11-03,Income,Bonus,363983.0,Upi,Jaipur,Fixed deposit,2022,11,3,Thursday,21.0,2022-11,4758.0,0.0,24,129201.33333333333
T12244,U018,2022-11-15,Expense,Rent,4758.0,Upi,Pune,Coffee,2022,11,15,Tuesday,12.0,2022-11,4758.0,4758.0,24,130258.0
T13860,U018,2022-12-25,Expense,Food,4684.0,Bank_Transfer,Chennai,Books,2022,12,25,Sunday,40.0,2022-12,14306.0,14306.0,24,124475.0
T3991,U018,2022-12-31,Expense,Food,9622.0,Bank_Transfer,Jaipur,No Notes,2022,12,31,Saturday,6.0,2022-12,14306.0,14306.0,24,6354.666666666667
T0682,U018,2023-04-21,Expense,Food,1356.0,Upi,Kolkata,Fixed deposit,2023,4,21,Friday,111.0,2023-04,5244.0,1356.0,24,5220.666666666667
T4999,U018,2023-04-25,Expense,Education,3888.0,Card,Ahmedabad,Movie tickets,2023,4,25,Tuesday,4.0,2023-04,5244.0,3888.0,24,4955.333333333333
T1316,U018,2023-05-15,Expense,Travel,4022.0,Card,Pune,Shopping,2023,5,15,Monday,20.0,2023-05,4022.0,4022.0,24,3088.6666666666665
T4764,U018,2023-05-30,Income,Investment,75684.0,Upi,Unknown,Books,2023,5,30,Tuesday,15.0,2023-05,4022.0,0.0,24,27864.666666666668
T8295,U018,2023-06-16,Expense,Travel,6377.0,Bank_Transfer,Lucknow,Shopping,2023,6,16,Friday,17.0,2023-06,6377.0,6377.0,24,28694.333333333332
T8705,U018,2023-08-20,Expense,Travel,2217.0,Card,Pune,Electricity bill,2023,8,20,Sunday,65.0,2023-08,2217.0,2217.0,24,28092.666666666668
T13137,U018,2024-03-08,Expense,Food,1575.0,Unknown,Unknown,Petrol,2024,3,8,Friday,201.0,2024-03,1575.0,1575.0,24,3389.6666666666665
T4290,U018,2024-09-03,Expense,Savings,7116.0,Cash,Ahmedabad,Gym membership,2024,9,3,Tuesday,179.0,2024-09,11045.0,7116.0,24,3636.0
T11075,U018,2024-09-29,Expense,Food,3929.0,Bank_Transfer,Kolkata,No Notes,2024,9,29,Sunday,26.0,2024-09,11045.0,3929.0,24,4206.666666666667
T12296,U018,2024-12-17,Expense,Utilities,6610.0,Cash,Delhi,Internet bill,2024,12,17,Tuesday,79.0,2024-12,6610.0,6610.0,24,5885.0
T7018,U019,2021-01-18,Expense,Rent,31824.0,Card,Pune,No Notes,2021,1,18,Monday,0.0,2021-01,31824.0,31824.0,33,31824.0
T0171,U019,2021-03-10,Expense,Food,3125.0,Cash,Lucknow,No Notes,2021,3,10,Wednesday,51.0,2021-03,3125.0,3125.0,33,17474.5
T12776,U019,2021-04-14,Income,Freelance,22666.0,Cash,Bangalore,xyz123,2021,4,14,Wednesday,35.0,2021-04,0.0,0.0,33,19205.0
T12719,U019,2021-05-18,Expense,Food,5042.0,Cash,Jaipur,EMI payment,2021,5,18,Tuesday,34.0,2021-05,5042.0,5042.0,33,10277.666666666666
T8006,U019,2021-08-15,Expense,Entertainment,4286.0,Cash,Chennai,Internet bill,2021,8,15,Sunday,89.0,2021-08,4286.0,4286.0,33,10664.666666666666
T5027,U019,2021-09-22,Expense,Utilities,396.0,Upi,Chennai,No Notes,2021,9,22,Wednesday,38.0,2021-09,396.0,396.0,33,3241.3333333333335
T2137,U019,2021-11-01,Expense,Food,1749.0,Upi,Kolkata,test,2021,11,1,Monday,40.0,2021-11,1749.0,1749.0,33,2143.6666666666665
T8728,U019,2022-03-02,Expense,Rent,10018.0,Bank_Transfer,Jaipur,No Notes,2022,3,2,Wednesday,121.0,2022-03,18777.0,10018.0,33,4054.3333333333335
T0849,U019,2022-03-20,Expense,Utilities,8759.0,Cash,Kolkata,test,2022,3,20,Sunday,18.0,2022-03,18777.0,8759.0,33,6842.0
T3360,U019,2022-05-16,Expense,Others,3722.0,Bank_Transfer,Unknown,Internet bill,2022,5,16,Monday,57.0,2022-05,3722.0,3722.0,33,7499.666666666667
T2891,U019,2022-09-15,Expense,Health,7259.0,Bank_Transfer,Pune,asdfgh,2022,9,15,Thursday,122.0,2022-09,7259.0,7259.0,33,6580.0
T4202,U019,2022-10-05,Expense,Utilities,2847.0,Bank_Transfer,Kolkata,Movie tickets,2022,10,5,Wednesday,20.0,2022-10,2847.0,2847.0,33,4609.333333333333
T8786,U019,2023-01-08,Expense,Food,1673.0,Upi,Lucknow,Medicine,2023,1,8,Sunday,95.0,2023-01,60986.0,6537.0,33,3926.3333333333335
T0941,U019,2023-01-10,Expense,Food,4864.0,Upi,Delhi,Movie tickets,2023,1,10,Tuesday,2.0,2023-01,60986.0,6537.0,33,3128.0
T11568,U019,2023-01-22,Expense,Rent,17355.0,Card,Pune,Restaurant dinner,2023,1,22,Sunday,12.0,2023-01,60986.0,54449.0,33,7964.0
T13089,U019,2023-01-23,Expense,Rent,37094.0,Upi,Bangalore,Lunch,2023,1,23,Monday,1.0,2023-01,60986.0,54449.0,33,19771.0
T13909,U019,2023-02-08,Expense,Travel,8159.0,Unknown,Mumbai,Grocery shopping,2023,2,8,Wednesday,16.0,2023-02,16331.0,8159.0,33,20869.333333333332
T1577,U019,2023-02-13,Expense,Others,8172.0,Upi,Pune,Grocery shopping,2023,2,13,Monday,5.0,2023-02,16331.0,8172.0,33,17808.333333333332
T9932,U019,2023-03-11,Expense,Utilities,709.0,Card,Kolkata,Train ticket,2023,3,11,Saturday,26.0,2023-03,6420.0,709.0,33,5680.0
T8589,U019,2023-03-18,Expense,Entertainment,5711.0,Cash,Pune,Medicine,2023,3,18,Saturday,7.0,2023-03,6420.0,5711.0,33,4864.0
T2985,U019,2023-04-22,Expense,Rent,8682.0,Cash,Bangalore,Electricity bill,2023,4,22,Saturday,35.0,2023-04,8682.0,8682.0,33,5034.0
T9726,U019,2023-07-25,Expense,Food,2561.0,Upi,Chennai,asdfgh,2023,7,25,Tuesday,94.0,2023-07,21271.0,2561.0,33,5651.333333333333
T6993,U019,2023-07-31,Expense,Rent,18710.0,Card,Bangalore,No Notes,2023,7,31,Monday,6.0,2023-07,21271.0,18710.0,33,9984.333333333334
T4734,U019,2023-08-14,Expense,Rent,40517.0,Bank_Transfer,Delhi,No Notes,2023,8,14,Monday,14.0,2023-08,40517.0,40517.0,33,20596.0
T1892,U019,2023-10-07,Expense,Utilities,9151.0,Card,Mumbai,Uber ride,2023,10,7,Saturday,54.0,2023-10,9151.0,9151.0,33,22792.666666666668
T11897,U019,2023-12-25,Expense,Health,2956.0,Upi,Jaipur,!!!,2023,12,25,Monday,79.0,2023-12,2956.0,2956.0,33,17541.333333333332
T1193,U019,2024-03-18,Expense,Food,6787.0,Bank_Transfer,Mumbai,Fixed deposit,2024,3,18,Monday,84.0,2024-03,6787.0,6787.0,33,6298.0
T1901,U019,2024-05-06,Expense,Utilities,1183.0,Bank_Transfer,Ahmedabad,Electricity bill,2024,5,6,Monday,49.0,2024-05,1183.0,1183.0,33,3642.0
T9361,U019,2024-06-10,Expense,Travel,9112.0,Card,Hyderabad,Coffee,2024,6,10,Monday,35.0,2024-06,9112.0,9112.0,33,5694.0
T7269,U019,2024-08-20,Expense,Entertainment,1233.0,Bank_Transfer,Chennai,Electricity bill,2024,8,20,Tuesday,71.0,2024-08,1233.0,1233.0,33,3842.6666666666665
T9962,U019,2024-09-18,Expense,Food,3301.0,Upi,Kolkata,Uber ride,2024,9,18,Wednesday,29.0,2024-09,3301.0,3301.0,33,4548.666666666667
T10659,U019,2024-10-21,Expense,Travel,562.0,Upi,Delhi,No Notes,2024,10,21,Monday,33.0,2024-10,562.0,562.0,33,1698.6666666666667
T11175,U019,2024-12-17,Expense,Food,4098.0,Upi,Ahmedabad,No Notes,2024,12,17,Tuesday,57.0,2024-12,4098.0,4098.0,33,2653.6666666666665
T7053,U020,2021-02-01,Expense,Travel,7062.0,Cash,Delhi,Electricity bill,2021,2,1,Monday,0.0,2021-02,7062.0,7062.0,31,7062.0
T2262,U020,2021-03-19,Expense,Entertainment,4398.0,Bank_Transfer,Ahmedabad,Electricity bill,2021,3,19,Friday,46.0,2021-03,4398.0,4398.0,31,5730.0
T2806,U020,2021-04-05,Expense,Education,4801.0,Card,Kolkata,EMI payment,2021,4,5,Monday,17.0,2021-04,8642.0,4801.0,31,5420.333333333333
T13707,U020,2021-04-05,Expense,Rent,3841.0,Bank_Transfer,Hyderabad,Restaurant dinner,2021,4,5,Monday,0.0,2021-04,8642.0,3841.0,31,4346.666666666667
T7539,U020,2021-07-20,Income,Investment,54123.0,Upi,Delhi,No Notes,2021,7,20,Tuesday,106.0,2021-07,0.0,0.0,31,20921.666666666668
T9017,U020,2021-08-28,Expense,Travel,3611.0,Bank_Transfer,Jaipur,ATM withdrawal,2021,8,28,Saturday,39.0,2021-08,3611.0,3611.0,31,20525.0
T13648,U020,2021-09-12,Expense,Education,6385.0,Upi,Bangalore,Electricity bill,2021,9,12,Sunday,15.0,2021-09,6385.0,6385.0,31,21373.0
T6226,U020,2021-10-14,Expense,Rent,3663.0,Upi,Lucknow,Train ticket,2021,10,14,Thursday,32.0,2021-10,3663.0,3663.0,31,4553.0
T3421,U020,2021-12-07,Expense,Food,3452.0,Cash,Unknown,No Notes,2021,12,7,Tuesday,54.0,2021-12,3452.0,3452.0,31,4500.0
T3243,U020,2022-01-14,Expense,Food,2199.0,Bank_Transfer,Unknown,Lunch,2022,1,14,Friday,38.0,2022-01,9577.0,9577.0,31,3104.6666666666665
T2426,U020,2022-01-17,Expense,Food,7378.0,Bank_Transfer,Bangalore,!!!,2022,1,17,Monday,3.0,2022-01,9577.0,9577.0,31,4343.0
T6534,U020,2022-03-15,Expense,Utilities,1190.0,Upi,Bangalore,Lunch,2022,3,15,Tuesday,57.0,2022-03,1190.0,1190.0,31,3589.0
T10648,U020,2022-05-07,Expense,Rent,638.0,Card,Mumbai,asdfgh,2022,5,7,Saturday,53.0,2022-05,638.0,638.0,31,3068.6666666666665
T4567,U020,2022-07-06,Income,Bonus,41429.0,Bank_Transfer,Kolkata,ATM withdrawal,2022,7,6,Wednesday,60.0,2022-07,0.0,0.0,31,14419.0
T9694,U020,2022-08-26,Expense,Travel,3605.0,Bank_Transfer,Delhi,Coffee,2022,8,26,Friday,51.0,2022-08,3605.0,3605.0,31,15224.0
T11444,U020,2022-09-08,Expense,Rent,1862.0,Upi,Kolkata,Shopping,2022,9,8,Thursday,13.0,2022-09,1862.0,1862.0,31,15632.0
T4928,U020,2022-10-14,Expense,Travel,9237.0,Upi,Lucknow,Petrol,2022,10,14,Friday,36.0,2022-10,9237.0,9237.0,31,4901.333333333333
T5613,U020,2022-12-05,Expense,Travel,6316.0,Card,Bangalore,ATM withdrawal,2022,12,5,Monday,52.0,2022-12,13481.0,6316.0,31,5805.0
T11257,U020,2022-12-05,Expense,Entertainment,7165.0,Card,Mumbai,Shopping,2022,12,5,Monday,0.0,2022-12,13481.0,7165.0,31,7572.666666666667
T8123,U020,2023-05-15,Expense,Rent,5988.0,Bank_Transfer,Mumbai,Movie tickets,2023,5,15,Monday,161.0,2023-05,5988.0,5988.0,31,6489.666666666667
T1112,U020,2023-06-16,Expense,Education,2827.0,Cash,Ahmedabad,Electricity bill,2023,6,16,Friday,32.0,2023-06,2827.0,2827.0,31,5326.666666666667
T3774,U020,2023-09-08,Expense,Rent,47146.0,Card,Delhi,No Notes,2023,9,8,Friday,84.0,2023-09,47146.0,47146.0,31,18653.666666666668
T0359,U020,2024-01-03,Expense,Travel,3800.0,Cash,Delhi,No Notes,2024,1,3,Wednesday,117.0,2024-01,3800.0,3800.0,31,17924.333333333332
T7048,U020,2024-03-20,Expense,Rent,8394.0,Unknown,Jaipur,Coffee,2024,3,20,Wednesday,77.0,2024-03,8394.0,8394.0,31,19780.0
T13368,U020,2024-05-16,Expense,Food,7279.0,Card,Mumbai,No Notes,2024,5,16,Thursday,57.0,2024-05,13232.0,7279.0,31,6491.0
T1184,U020,2024-05-30,Expense,Travel,5953.0,Card,Delhi,Lunch,2024,5,30,Thursday,14.0,2024-05,13232.0,5953.0,31,7208.666666666667
T10458,U020,2024-09-28,Expense,Food,4871.0,Bank_Transfer,Kolkata,...,2024,9,28,Saturday,121.0,2024-09,4871.0,4871.0,31,6034.333333333333
T8328,U020,2024-10-05,Expense,Utilities,4435.0,Bank_Transfer,Jaipur,Monthly rent payment,2024,10,5,Saturday,7.0,2024-10,4953.0,4435.0,31,5086.333333333333
T13129,U020,2024-10-07,Expense,Food,518.0,Bank_Transfer,Unknown,test,2024,10,7,Monday,2.0,2024-10,4953.0,518.0,31,3274.6666666666665
T4509,U020,2024-11-22,Income,Others,42897.0,Upi,Chennai,...,2024,11,22,Friday,46.0,2024-11,0.0,0.0,31,15950.0
T8760,U020,2024-12-05,Expense,Travel,2329.0,Upi,Hyderabad,EMI payment,2024,12,5,Thursday,13.0,2024-12,2329.0,2329.0,31,15248.0
T13189,U021,2021-03-17,Expense,Savings,8006.0,Cash,Unknown,xyz123,2021,3,17,Wednesday,0.0,2021-03,12456.0,8006.0,29,8006.0
T2302,U021,2021-03-24,Expense,Travel,4450.0,Bank_Transfer,Chennai,Shopping,2021,3,24,Wednesday,7.0,2021-03,12456.0,4450.0,29,6228.0
T6443,U021,2021-05-15,Expense,Entertainment,8736.0,Card,Chennai,No Notes,2021,5,15,Saturday,52.0,2021-05,8736.0,8736.0,29,7064.0
T9585,U021,2021-10-07,Income,Bonus,60194.0,Cash,Lucknow,xyz123,2021,10,7,Thursday,145.0,2021-10,14576.0,0.0,29,24460.0
T9757,U021,2021-10-08,Expense,Rent,14576.0,Cash,Mumbai,Uber ride,2021,10,8,Friday,1.0,2021-10,14576.0,14576.0,29,27835.333333333332
T1269,U021,2022-04-20,Expense,Travel,3460.0,Upi,Jaipur,Coffee,2022,4,20,Wednesday,194.0,2022-04,3460.0,3460.0,29,26076.666666666668
T4126,U021,2022-06-05,Income,Others,17241.0,Upi,Pune,Coffee,2022,6,5,Sunday,46.0,2022-06,0.0,0.0,29,11759.0
T12857,U021,2022-07-05,Expense,Utilities,2478.0,Bank_Transfer,Mumbai,Books,2022,7,5,Tuesday,30.0,2022-07,10864.0,2478.0,29,7726.333333333333
T7199,U021,2022-07-05,Expense,Food,8386.0,Cash,Mumbai,No Notes,2022,7,5,Tuesday,0.0,2022-07,10864.0,8386.0,29,9368.333333333334
T5158,U021,2022-08-04,Expense,Food,8183.0,Card,Chennai,Internet bill,2022,8,4,Thursday,30.0,2022-08,8183.0,8183.0,29,6349.0
T13569,U021,2022-09-01,Income,Freelance,67581.0,Card,Pune,Coffee,2022,9,1,Thursday,28.0,2022-09,0.0,0.0,29,28050.0
T9139,U021,2023-04-15,Expense,Travel,3917.0,Card,Pune,Restaurant dinner,2023,4,15,Saturday,226.0,2023-04,18220.0,3917.0,29,26560.333333333332
T6873,U021,2023-04-15,Expense,Food,6907.0,Cash,Pune,Internet bill,2023,4,15,Saturday,0.0,2023-04,18220.0,6907.0,29,26135.0
T6843,U021,2023-04-16,Expense,Health,7396.0,Upi,Unknown,Doctor consultation,2023,4,16,Sunday,1.0,2023-04,18220.0,7396.0,29,6073.333333333333
T2623,U021,2023-05-22,Expense,Food,4698.0,Upi,Ahmedabad,Shopping,2023,5,22,Monday,36.0,2023-05,4698.0,4698.0,29,6333.666666666667
T2584,U021,2023-06-25,Expense,Rent,37979.0,Bank_Transfer,Jaipur,Doctor consultation,2023,6,25,Sunday,34.0,2023-06,43817.0,43817.0,29,16691.0
T7699,U021,2023-06-25,Expense,Rent,5838.0,Card,Pune,Lunch,2023,6,25,Sunday,0.0,2023-06,43817.0,43817.0,29,16171.666666666666
T2842,U021,2023-10-05,Income,Others,62035.0,Bank_Transfer,Jaipur,No Notes,2023,10,5,Thursday,102.0,2023-10,3064.0,0.0,29,35284.0
T1592,U021,2023-10-20,Expense,Travel,3064.0,Bank_Transfer,Jaipur,No Notes,2023,10,20,Friday,15.0,2023-10,3064.0,3064.0,29,23645.666666666668
T8142,U021,2023-12-06,Expense,Travel,5097.0,Bank_Transfer,Hyderabad,No Notes,2023,12,6,Wednesday,47.0,2023-12,5097.0,5097.0,29,23398.666666666668
T13522,U021,2023-12-17,Income,Freelance,79600.0,Bank_Transfer,Lucknow,Electricity bill,2023,12,17,Sunday,11.0,2023-12,5097.0,0.0,29,29253.666666666668
T11649,U021,2024-02-21,Income,Salary,10082.0,Cash,Kolkata,xyz123,2024,2,21,Wednesday,66.0,2024-02,0.0,0.0,29,31593.0
T3568,U021,2024-04-06,Income,Investment,54642.0,Upi,Chennai,xyz123,2024,4,6,Saturday,45.0,2024-04,0.0,0.0,29,48108.0
T6446,U021,2024-05-01,Expense,Savings,162.0,Cash,Chennai,Lunch,2024,5,1,Wednesday,25.0,2024-05,1425.0,162.0,29,21628.666666666668
T3646,U021,2024-05-21,Expense,Utilities,1263.0,Bank_Transfer,Chennai,...,2024,5,21,Tuesday,20.0,2024-05,1425.0,1263.0,29,18689.0
T0303,U021,2024-06-03,Expense,Education,8934.0,Upi,Jaipur,No Notes,2024,6,3,Monday,13.0,2024-06,8934.0,8934.0,29,3453.0
T4261,U021,2024-07-11,Expense,Food,4414.0,Unknown,Kolkata,No Notes,2024,7,11,Thursday,38.0,2024-07,4414.0,4414.0,29,4870.333333333333
T12357,U021,2024-09-14,Expense,Entertainment,5593.0,Upi,Delhi,Internet bill,2024,9,14,Saturday,65.0,2024-09,5593.0,5593.0,29,6313.666666666667
T13971,U021,2024-11-05,Expense,Travel,8573.0,Card,Delhi,No Notes,2024,11,5,Tuesday,52.0,2024-11,8573.0,8573.0,29,6193.333333333333
T6784,U022,2021-01-12,Expense,Food,8687.0,Unknown,Bangalore,Coffee,2021,1,12,Tuesday,0.0,2021-01,18187.0,8687.0,44,8687.0
T8082,U022,2021-01-18,Expense,Rent,9500.0,Bank_Transfer,Unknown,Internet bill,2021,1,18,Monday,6.0,2021-01,18187.0,9500.0,44,9093.5
T10593,U022,2021-03-15,Expense,Food,493.0,Card,Unknown,EMI payment,2021,3,15,Monday,56.0,2021-03,6642.0,493.0,44,6226.666666666667
T13958,U022,2021-03-31,Expense,Utilities,6149.0,Unknown,Unknown,Electricity bill,2021,3,31,Wednesday,16.0,2021-03,6642.0,6149.0,44,5380.666666666667
T1019,U022,2021-04-07,Expense,Rent,9157.0,Cash,Ahmedabad,ATM withdrawal,2021,4,7,Wednesday,7.0,2021-04,9157.0,9157.0,44,5266.333333333333
T7019,U022,2021-05-11,Expense,Utilities,2539.0,Bank_Transfer,Kolkata,misc,2021,5,11,Tuesday,34.0,2021-05,2539.0,2539.0,44,5948.333333333333
T8380,U022,2021-05-21,Income,Bonus,23141.0,Bank_Transfer,Jaipur,Grocery shopping,2021,5,21,Friday,10.0,2021-05,2539.0,0.0,44,11612.333333333334
T5936,U022,2021-06-13,Expense,Others,6856.0,Unknown,Chennai,Shopping,2021,6,13,Sunday,23.0,2021-06,6856.0,6856.0,44,10845.333333333334
T13915,U022,2021-07-01,Income,Bonus,32634.0,Unknown,Unknown,Grocery shopping,2021,7,1,Thursday,18.0,2021-07,0.0,0.0,44,20877.0
T12230,U022,2021-08-16,Expense,Others,539.0,Upi,Kolkata,Gym membership,2021,8,16,Monday,46.0,2021-08,539.0,539.0,44,13343.0
T13170,U022,2021-09-07,Expense,Food,1115.0,Bank_Transfer,Jaipur,No Notes,2021,9,7,Tuesday,22.0,2021-09,1115.0,1115.0,44,11429.333333333334
T0133,U022,2021-10-18,Expense,Food,7901.0,Cash,Unknown,Monthly rent payment,2021,10,18,Monday,41.0,2021-10,7901.0,7901.0,44,3185.0
T6088,U022,2022-01-18,Expense,Rent,22214.0,Bank_Transfer,Pune,Coffee,2022,1,18,Tuesday,92.0,2022-01,22214.0,22214.0,44,10410.0
T9195,U022,2022-04-10,Income,Others,22891.0,Card,Chennai,No Notes,2022,4,10,Sunday,82.0,2022-04,0.0,0.0,44,17668.666666666668
T1072,U022,2022-06-07,Expense,Entertainment,1817.0,Upi,Kolkata,!!!,2022,6,7,Tuesday,58.0,2022-06,1817.0,1817.0,44,15640.666666666666
T4116,U022,2022-08-04,Expense,Savings,6826.0,Bank_Transfer,Mumbai,Doctor consultation,2022,8,4,Thursday,58.0,2022-08,19887.0,6826.0,44,10511.333333333334
T7435,U022,2022-08-12,Expense,Entertainment,9558.0,Unknown,Hyderabad,xyz123,2022,8,12,Friday,8.0,2022-08,19887.0,9558.0,44,6067.0
T9340,U022,2022-08-21,Expense,Travel,3503.0,Bank_Transfer,Kolkata,ATM withdrawal,2022,8,21,Sunday,9.0,2022-08,19887.0,3503.0,44,6629.0
T11728,U022,2022-09-01,Income,Salary,56876.0,Bank_Transfer,Pune,No Notes,2022,9,1,Thursday,11.0,2022-09,0.0,0.0,44,23312.333333333332
T13742,U022,2022-10-01,Expense,Utilities,8898.0,Card,Hyderabad,xyz123,2022,10,1,Saturday,30.0,2022-10,20876.0,8898.0,44,23092.333333333332
T5932,U022,2022-10-25,Expense,Rent,2363.0,Cash,Pune,Internet bill,2022,10,25,Tuesday,24.0,2022-10,20876.0,2363.0,44,22712.333333333332
T1336,U022,2022-10-28,Expense,Savings,9615.0,Cash,Lucknow,No Notes,2022,10,28,Friday,3.0,2022-10,20876.0,9615.0,44,6958.666666666667
T4934,U022,2022-11-02,Expense,Food,5125.0,Cash,Jaipur,No Notes,2022,11,2,Wednesday,5.0,2022-11,10178.0,5125.0,44,5701.0
T0400,U022,2022-11-17,Expense,Utilities,4751.0,Upi,Unknown,Internet bill,2022,11,17,Thursday,15.0,2022-11,10178.0,5053.0,44,6497.0
T1783,U022,2022-11-19,Expense,Utilities,302.0,Cash,Hyderabad,Restaurant dinner,2022,11,19,Saturday,2.0,2022-11,10178.0,5053.0,44,3392.6666666666665
T6021,U022,2022-11-25,Income,Investment,46512.0,Card,Chennai,Grocery shopping,2022,11,25,Friday,6.0,2022-11,10178.0,0.0,44,17188.333333333332
T7319,U022,2022-12-03,Expense,Rent,41744.0,Unknown,Ahmedabad,Fixed deposit,2022,12,3,Saturday,8.0,2022-12,41744.0,41744.0,44,29519.333333333332
T12985,U022,2023-02-18,Expense,Entertainment,7288.0,Card,Delhi,Medicine,2023,2,18,Saturday,77.0,2023-02,7288.0,7288.0,44,31848.0
T4168,U022,2023-08-04,Expense,Food,1335.0,Upi,Jaipur,Online course,2023,8,4,Friday,167.0,2023-08,3469.0,1335.0,44,16789.0
T11270,U022,2023-08-09,Expense,Health,2134.0,Bank_Transfer,Jaipur,Books,2023,8,9,Wednesday,5.0,2023-08,3469.0,2134.0,44,3585.6666666666665
