Actual_Day_1,Pred_Day_1,Actual_Day_2,Pred_Day_2,Actual_Day_3,Pred_Day_3,Actual_Day_4,Pred_Day_4,Actual_Day_5,Pred_Day_5,Actual_Day_6,Pred_Day_6,Actual_Day_7,Pred_Day_7
3774.0,11423.16,5190.0,12689.89,6864.0,11588.12,1993.0,11887.47,49439.0,12213.87,1532.0,12726.34,2137.0,12801.18
5190.0,11518.98,6864.0,12739.58,1993.0,11700.78,49439.0,12017.03,1532.0,12299.63,2137.0,12670.6,31302.0,12767.82
6864.0,11640.67,1993.0,12845.59,49439.0,11794.94,1532.0,12092.04,2137.0,12310.61,31302.0,12580.98,8866.0,12682.52
1993.0,11735.89,49439.0,12953.38,1532.0,11838.42,2137.0,12096.52,31302.0,12258.85,8866.0,12499.34,34096.0,12589.89
49439.0,11801.45,1532.0,13029.0,2137.0,11834.88,31302.0,12055.04,8866.0,12147.87,34096.0,12393.65,15227.0,12466.76
1532.0,11622.2,2137.0,13003.24,31302.0,11748.94,8866.0,11926.21,34096.0,12268.76,15227.0,12762.9,28774.0,12811.24
2137.0,11588.13,31302.0,12896.34,8866.0,11753.6,34096.0,12000.51,15227.0,12331.63,28774.0,12763.01,5722.0,12838.31
31302.0,11653.59,8866.0,12906.53,34096.0,11818.76,15227.0,12088.13,28774.0,12357.19,5722.0,12672.52,3228.0,12765.66
8866.0,11654.48,34096.0,12960.37,15227.0,11854.23,28774.0,12098.05,5722.0,12442.83,3228.0,12786.0,35345.0,12875.94
34096.0,11674.33,15227.0,12913.07,28774.0,11921.33,5722.0,12218.09,3228.0,12546.65,35345.0,12767.78,36037.0,12889.2
15227.0,11703.21,28774.0,13000.78,5722.0,11974.6,3228.0,12236.44,35345.0,12633.5,36037.0,12878.96,7648.0,12994.98
28774.0,11759.35,5722.0,13051.51,3228.0,12017.37,35345.0,12271.45,36037.0,12644.33,7648.0,12856.38,1999.0,12974.32
5722.0,11778.82,3228.0,13100.36,35345.0,12048.28,36037.0,12283.56,7648.0,12689.06,1999.0,12911.09,5984.0,13026.52
3228.0,11848.55,35345.0,13137.58,36037.0,12079.85,7648.0,12313.26,1999.0,12642.3,5984.0,12803.6,2381.0,12921.02
35345.0,11925.75,36037.0,13202.18,7648.0,12081.6,1999.0,12287.36,5984.0,12518.01,2381.0,12652.69,3930.0,12756.9
36037.0,11853.12,7648.0,13168.1,1999.0,12069.04,5984.0,12278.42,2381.0,12610.14,3930.0,12794.39,2690.0,12901.03
7648.0,11784.66,1999.0,13159.93,5984.0,12031.48,2381.0,12226.19,3930.0,12655.49,2690.0,12947.57,15344.0,13043.5
1999.0,11802.03,5984.0,13130.11,2381.0,12042.18,3930.0,12262.34,2690.0,12643.09,15344.0,12882.75,9490.0,12989.66
5984.0,11879.24,2381.0,13148.21,3930.0,12085.63,2690.0,12318.76,15344.0,12599.77,9490.0,12730.95,4852.0,12847.95
2381.0,11946.58,3930.0,13218.36,2690.0,12074.41,15344.0,12270.72,9490.0,12465.44,4852.0,12593.77,1785.0,12692.42
3930.0,11968.93,2690.0,13228.68,15344.0,12034.24,9490.0,12215.01,4852.0,12333.84,1785.0,12467.13,7791.0,12552.44
2690.0,11968.85,15344.0,13248.79,9490.0,11954.42,4852.0,12096.8,1785.0,12155.3,7791.0,12361.57,3980.0,12419.4
15344.0,11934.75,9490.0,13214.6,4852.0,11873.45,1785.0,12006.42,7791.0,12025.63,3980.0,12288.05,4892.0,12330.42
9490.0,11820.82,4852.0,13159.18,1785.0,11732.76,7791.0,11837.7,3980.0,11903.78,4892.0,12343.26,6882.0,12356.57
4852.0,11692.05,1785.0,13037.64,7791.0,11613.7,3980.0,11740.18,4892.0,11849.36,6882.0,12402.23,34452.0,12408.01
1785.0,11577.57,7791.0,12861.46,3980.0,11548.06,4892.0,11750.7,6882.0,11878.1,34452.0,12420.56,3047.0,12447.72
7791.0,11535.9,3980.0,12743.69,4892.0,11560.97,6882.0,11836.26,34452.0,11957.58,3047.0,12404.26,1845.0,12462.52
3980.0,11575.34,4892.0,12787.51,6882.0,11597.88,34452.0,11862.32,3047.0,11976.33,1845.0,12393.71,4603.0,12452.85
4892.0,11617.38,6882.0,12837.25,34452.0,11611.43,3047.0,11855.44,1845.0,11941.16,4603.0,12353.29,21037.0,12405.43
6882.0,11633.71,34452.0,12861.41,3047.0,11606.2,1845.0,11835.75,4603.0,11904.52,21037.0,12326.86,8519.0,12372.2
34452.0,11626.19,3047.0,12872.32,1845.0,11580.38,4603.0,11793.53,21037.0,11862.38,8519.0,12325.26,73950.0,12360.58
3047.0,11480.53,1845.0,12819.27,4603.0,11526.85,21037.0,11732.04,8519.0,11994.16,73950.0,12615.8,2372.0,12643.82
1845.0,11454.36,4603.0,12732.71,21037.0,11558.63,8519.0,11827.81,73950.0,12102.26,2372.0,12647.98,3629.0,12705.34
4603.0,11517.07,21037.0,12728.13,8519.0,11656.26,73950.0,11966.48,2372.0,12201.23,3629.0,12591.72,2050.0,12679.29
21037.0,11623.82,8519.0,12817.13,73950.0,11743.78,2372.0,12040.86,3629.0,12219.91,2050.0,12511.85,6674.0,12605.49
8519.0,11658.96,73950.0,12908.13,2372.0,11771.69,3629.0,12025.25,2050.0,12239.26,6674.0,12566.88,6457.0,12647.59
73950.0,11687.8,2372.0,12947.62,3629.0,11775.69,2050.0,12012.37,6674.0,12209.55,6457.0,12548.79,1635.0,12622.2
2372.0,11437.38,3629.0,12884.37,2050.0,11748.15,6674.0,11965.45,6457.0,12563.64,1635.0,13153.1,7112.0,13220.66
3629.0,11462.58,2050.0,12779.98,6674.0,11850.44,6457.0,12170.71,1635.0,12733.2,7112.0,13128.72,5889.0,13252.93
2050.0,11634.49,6674.0,12875.53,6457.0,12021.02,1635.0,12356.23,7112.0,12816.98,5889.0,12989.66,37975.0,13144.68
6674.0,11829.95,6457.0,13044.36,1635.0,12132.89,7112.0,12430.01,5889.0,12754.29,37975.0,12795.0,6574.0,12947.06
6457.0,11941.25,1635.0,13150.85,7112.0,12181.91,5889.0,12446.21,37975.0,12686.87,6574.0,12669.53,1242.0,12813.17
1635.0,12030.92,7112.0,13289.65,5889.0,12141.36,37975.0,12324.85,6574.0,12471.47,1242.0,12523.59,1113.0,12625.33
2969.0,11588.34,6769.0,12800.99,3898.0,11530.69,7182.0,11767.94,57527.0,11803.67,79999.0,12268.68,28527.0,12306.08
6769.0,11601.27,3898.0,12821.04,7182.0,11519.74,57527.0,11741.85,79999.0,11757.37,28527.0,12234.62,2804.0,12264.44
3898.0,11576.92,7182.0,12814.0,57527.0,11490.04,79999.0,11703.26,28527.0,11733.62,2804.0,12253.79,1652.0,12276.47
7182.0,11547.91,57527.0,12779.53,79999.0,11468.78,28527.0,11693.75,2804.0,11733.74,1652.0,12267.59,2678.0,12291.98
57527.0,11521.46,79999.0,12766.22,28527.0,11449.5,2804.0,11672.71,1652.0,11736.37,2678.0,12303.15,7052.0,12324.62
79999.0,11261.54,28527.0,12664.78,2804.0,11409.34,1652.0,11635.99,2678.0,12081.65,7052.0,12881.58,6484.0,12904.21
28527.0,11036.19,2804.0,12524.03,1652.0,11530.74,2678.0,11835.88,7052.0,12704.06,6484.0,13542.2,11032.0,13618.91
2804.0,11172.85,1652.0,12507.21,2678.0,11840.12,7052.0,12250.23,6484.0,13114.22,11032.0,13566.48,3755.0,13740.89
1652.0,11508.7,2678.0,12729.95,7052.0,12178.65,6484.0,12592.82,11032.0,13294.94,3755.0,13360.19,22993.0,13588.47
2678.0,11849.79,7052.0,13043.36,6484.0,12381.48,11032.0,12729.29,3755.0,13228.04,22993.0,13091.22,2556.0,13312.99
7052.0,12091.98,6484.0,13315.11,11032.0,12434.79,3755.0,12685.54,22993.0,13001.46,2556.0,12831.93,5021.0,13011.35
6484.0,12197.78,11032.0,13478.93,3755.0,12371.68,22993.0,12527.45,2556.0,12720.54,5021.0,12638.64,44884.0,12764.08
11032.0,12195.16,3755.0,13526.51,22993.0,12239.74,2556.0,12327.25,5021.0,12441.49,44884.0,12498.34,1052.0,12574.8
3755.0,12096.74,22993.0,13476.66,2556.0,12059.08,5021.0,12105.88,44884.0,12200.98,1052.0,12442.33,2724.0,12477.13
22993.0,11978.99,2556.0,13359.38,5021.0,11889.39,44884.0,11938.33,1052.0,12005.68,2724.0,12378.24,5138.0,12390.2
2556.0,11758.06,5021.0,13159.06,44884.0,11710.1,1052.0,11797.15,2724.0,11966.68,5138.0,12508.52,3124.0,12512.82
5021.0,11537.79,44884.0,12802.87,1052.0,11584.27,2724.0,11830.02,5138.0,12021.99,3124.0,12522.74,3148.0,12573.08
44884.0,11549.29,1052.0,12754.75,2724.0,11644.77,5138.0,11940.36,3124.0,12123.27,3148.0,12507.19,20238.0,12586.5
1052.0,11477.56,2724.0,12796.59,5138.0,11674.65,3124.0,11937.0,3148.0,12321.73,20238.0,12814.66,464.0,12888.51
2724.0,11533.01,5138.0,12789.77,3124.0,11752.04,3148.0,12054.56,20238.0,12400.84,464.0,12778.02,4736.0,12877.43
5138.0,11652.34,3124.0,12873.39,3148.0,11848.07,20238.0,12145.58,464.0,12415.22,4736.0,12670.96,8945.0,12780.65
3124.0,11763.69,3148.0,12981.43,20238.0,11904.58,464.0,12169.33,4736.0,12362.57,8945.0,12558.63,77493.0,12661.4
3148.0,11842.9,20238.0,13073.97,464.0,11905.94,4736.0,12125.77,8945.0,12241.34,77493.0,12439.42,3476.0,12522.5
20238.0,11870.62,464.0,13119.65,4736.0,11861.57,8945.0,12042.69,77493.0,12099.05,3476.0,12342.07,59549.0,12402.44
464.0,11782.21,4736.0,13105.99,8945.0,11753.91,77493.0,11895.05,3476.0,12014.67,59549.0,12426.07,4096.0,12457.26
4736.0,11727.57,8945.0,13010.28,77493.0,11701.57,3476.0,11881.74,59549.0,11982.03,4096.0,12395.8,43218.0,12434.11
8945.0,11696.86,77493.0,12975.43,3476.0,11652.68,59549.0,11833.9,4096.0,11918.14,43218.0,12364.81,5095.0,12396.85
77493.0,11648.93,3476.0,12933.18,59549.0,11606.3,4096.0,11791.38,43218.0,11890.56,5095.0,12380.64,6814.0,12408.54
3476.0,11252.1,59549.0,12687.46,4096.0,11557.66,43218.0,11807.83,5095.0,12419.58,6814.0,13144.54,5560.0,13199.25
59549.0,11286.17,4096.0,12586.59,43218.0,11701.5,5095.0,12066.93,6814.0,12669.03,5560.0,13163.79,8821.0,13286.7
4096.0,11375.58,43218.0,12707.29,5095.0,11944.28,6814.0,12307.76,5560.0,13051.26,8821.0,13396.52,7027.0,13559.5
43218.0,11624.43,5095.0,12867.42,6814.0,12174.43,5560.0,12543.51,8821.0,13149.86,7027.0,13226.89,8580.0,13425.68
5095.0,11809.62,6814.0,13097.99,5560.0,12329.96,8821.0,12635.81,7027.0,13225.64,8580.0,13227.44,3386.0,13421.03
6814.0,11996.9,5560.0,13270.02,8821.0,12404.89,7027.0,12663.97,8580.0,13109.5,3386.0,13032.46,1242.0,13212.55
5560.0,12122.79,8821.0,13398.92,7027.0,12417.64,8580.0,12625.6,3386.0,12947.21,1242.0,12848.17,9448.0,13004.69
8821.0,12184.08,7027.0,13493.46,8580.0,12338.62,3386.0,12477.92,1242.0,12685.77,9448.0,12663.48,3577.0,12776.51
7027.0,12159.08,8580.0,13507.64,3386.0,12207.86,1242.0,12294.23,9448.0,12437.98,3577.0,12543.13,1794.0,12614.8
8580.0,12078.87,3386.0,13449.05,1242.0,12052.45,9448.0,12113.48,3577.0,12216.6,1794.0,12456.56,5845.0,12496.0
3386.0,11965.11,1242.0,13299.4,9448.0,11938.26,3577.0,12043.04,1794.0,12138.37,5845.0,12421.9,4021.0,12462.86
1242.0,11887.76,9448.0,13223.46,3577.0,11813.35,1794.0,11913.9,5845.0,11978.46,4021.0,12359.66,42939.0,12381.48
9448.0,11786.4,3577.0,13059.02,1794.0,11716.03,5845.0,11876.86,4021.0,11912.23,42939.0,12295.53,9730.0,12327.58
3577.0,11718.47,1794.0,13016.22,5845.0,11630.06,4021.0,11778.9,42939.0,11830.79,9730.0,12309.32,5930.0,12325.72
1794.0,11616.59,5845.0,12853.18,4021.0,11576.58,42939.0,11799.5,9730.0,11867.7,5930.0,12324.14,8733.0,12362.72
5845.0,11621.01,4021.0,12852.62,42939.0,11560.85,9730.0,11779.7,5930.0,11823.17,8733.0,12284.88,196.0,12319.22
4021.0,11604.4,42939.0,12843.85,9730.0,11536.26,5930.0,11749.87,8733.0,11795.34,196.0,12284.01,2532.0,12313.15
42939.0,11585.77,9730.0,12825.99,5930.0,11511.45,8733.0,11725.84,196.0,11770.02,2532.0,12280.1,3304.0,12306.12
9730.0,11389.82,5930.0,12745.38,8733.0,11458.81,196.0,11673.4,2532.0,11985.53,3304.0,12682.8,35731.0,12706.0
5930.0,11343.26,8733.0,12632.4,196.0,11520.25,2532.0,11821.99,3304.0,12194.0,35731.0,12790.82,79389.0,12857.83
8733.0,11435.02,196.0,12654.9,2532.0,11670.99,3304.0,12015.82,35731.0,12363.08,79389.0,12764.24,4044.0,12870.84
196.0,11583.2,2532.0,12784.19,3304.0,11809.42,35731.0,12137.74,79389.0,12429.94,4044.0,12693.14,7101.0,12811.74
2532.0,11740.38,3304.0,12935.12,35731.0,11891.04,79389.0,12176.08,4044.0,12362.11,7101.0,12542.79,3287.0,12652.34
3304.0,11839.15,35731.0,13048.78,79389.0,11907.57,4044.0,12142.5,7101.0,12244.32,3287.0,12415.0,865.0,12504.51
35731.0,11877.96,79389.0,13123.09,4044.0,11853.85,7101.0,12031.03,3287.0,12067.58,865.0,12308.67,44729.0,12366.28
79389.0,11706.56,4044.0,13080.95,7101.0,11715.51,3287.0,11847.15,865.0,12058.31,44729.0,12560.58,5732.0,12584.25
4044.0,11313.66,7101.0,12862.24,3287.0,11625.64,865.0,11798.78,44729.0,12504.0,5732.0,13313.77,764.0,13345.56
7101.0,11304.1,3287.0,12663.8,865.0,11764.1,44729.0,12099.09,5732.0,12787.83,764.0,13313.65,6823.0,13434.74
3287.0,11470.71,865.0,12688.95,44729.0,12009.8,5732.0,12415.11,764.0,13014.79,6823.0,13187.36,20102.0,13377.76
865.0,11755.97,44729.0,12938.84,5732.0,12209.58,764.0,12569.11,6823.0,13009.6,20102.0,12974.32,7034.0,13170.15
44729.0,11986.65,5732.0,13186.52,764.0,12286.6,6823.0,12562.01,20102.0,12837.91,7034.0,12741.15,5052.0,12906.41
5732.0,11976.37,764.0,13313.42,6823.0,12240.84,20102.0,12426.14,7034.0,12793.4,5052.0,12874.64,2043.0,12996.24
764.0,11982.35,6823.0,13317.89,20102.0,12170.31,7034.0,12339.95,5052.0,12640.72,2043.0,12780.05,2838.0,12881.61
6823.0,11998.43,20102.0,13314.54,7034.0,12107.94,5052.0,12263.61,2043.0,12469.59,2838.0,12626.65,553.0,12711.9
20102.0,11984.53,7034.0,13307.58,5052.0,12024.96,2043.0,12155.4,2838.0,12301.76,553.0,12518.19,3559.0,12581.39
7034.0,11875.21,5052.0,13228.38,2043.0,11909.54,2838.0,12036.44,553.0,12223.66,3559.0,12559.58,5910.0,12606.81
5052.0,11741.12,2043.0,12987.4,2838.0,11863.03,553.0,12109.17,3559.0,12315.76,5910.0,12573.8,2528.0,12663.41
2043.0,11787.69,2838.0,13039.84,553.0,11856.96,3559.0,12076.09,5910.0,12229.3,2528.0,12493.6,73576.0,12570.18
2838.0,11817.93,553.0,13070.47,3559.0,11829.17,5910.0,12024.58,2528.0,12115.98,73576.0,12395.25,9407.0,12457.3
553.0,11819.06,3559.0,13084.91,5910.0,11769.28,2528.0,11935.48,73576.0,11978.07,9407.0,12311.77,46799.0,12353.37
3559.0,11796.66,5910.0,13071.7,2528.0,11688.54,73576.0,11832.2,9407.0,11829.12,46799.0,12231.41,11356.0,12252.68
5910.0,11701.64,2528.0,12933.37,73576.0,11618.11,9407.0,11814.66,46799.0,11817.97,11356.0,12226.07,693.0,12258.98
2528.0,11661.85,73576.0,12917.58,9407.0,11553.79,46799.0,11733.67,11356.0,11742.53,693.0,12228.7,2762.0,12246.49
5865.0,11831.05,39567.0,13091.17,2061.0,12305.77,8549.0,12614.98,43834.0,13137.04,20747.0,13127.54,825.0,13317.23
39567.0,12016.67,2061.0,13273.16,8549.0,12369.3,43834.0,12620.96,20747.0,12996.63,825.0,12918.6,18141.0,13088.53
2061.0,12033.57,8549.0,13368.03,43834.0,12356.54,20747.0,12551.15,825.0,12965.51,18141.0,12973.8,836.0,13117.74
8549.0,12086.32,43834.0,13409.6,20747.0,12311.85,825.0,12481.12,18141.0,12788.4,836.0,12814.97,4952.0,12937.9
43834.0,12098.54,20747.0,13432.48,825.0,12234.91,18141.0,12369.6,836.0,12598.76,4952.0,12682.3,8842.0,12778.27
20747.0,11965.71,825.0,13383.72,18141.0,12151.4,836.0,12268.73,4952.0,12639.73,8842.0,12880.5,6409.0,12960.26
825.0,11870.92,18141.0,13277.66,836.0,12074.47,4952.0,12223.13,8842.0,12623.57,6409.0,12924.65,6937.0,13006.03
18141.0,11871.88,836.0,13193.86,4952.0,12064.0,8842.0,12261.56,6409.0,12576.83,6937.0,12789.38,1956.0,12888.41
836.0,11839.61,4952.0,13102.0,8842.0,12078.93,6409.0,12330.89,6937.0,12642.77,1956.0,12768.22,4240.0,12893.44
4952.0,11931.18,8842.0,13189.64,6409.0,12080.37,6937.0,12294.46,1956.0,12501.19,4240.0,12611.86,4716.0,12718.78
8842.0,11971.49,6409.0,13244.4,6937.0,12036.84,1956.0,12209.46,4240.0,12340.08,4716.0,12487.32,1690.0,12569.7
6409.0,11946.8,6937.0,13254.64,1956.0,11941.7,4240.0,12073.44,4716.0,12170.49,1690.0,12421.91,45520.0,12474.32
6937.0,11891.23,1956.0,13183.14,4240.0,11874.43,4716.0,12022.73,1690.0,12106.21,45520.0,12389.7,2456.0,12439.17
1956.0,11829.99,4240.0,13142.9,4716.0,11769.89,1690.0,11900.61,45520.0,11972.15,2456.0,12360.11,6819.0,12388.18
4240.0,11767.25,4716.0,13068.46,1690.0,11679.52,45520.0,11818.8,2456.0,11865.31,6819.0,12311.52,5020.0,12330.33
4716.0,11666.35,1690.0,12918.11,45520.0,11604.01,2456.0,11801.08,6819.0,11850.31,5020.0,12300.16,9430.0,12331.86
1690.0,11629.67,45520.0,12865.37,2456.0,11575.25,6819.0,11791.53,5020.0,11841.98,9430.0,12295.94,6547.0,12331.5
45520.0,11629.26,2456.0,12868.72,6819.0,11546.23,5020.0,11750.77,9430.0,11776.85,6547.0,12256.69,4120.0,12283.19
2456.0,11408.25,6819.0,12763.83,5020.0,11484.56,9430.0,11697.76,6547.0,12012.09,4120.0,12686.91,8847.0,12713.18
6819.0,11380.19,5020.0,12662.1,9430.0,11532.86,6547.0,11826.27,4120.0,12162.09,8847.0,12739.18,38260.0,12803.45
5020.0,11461.16,9430.0,12687.96,6547.0,11660.89,4120.0,11987.37,8847.0,12301.92,38260.0,12714.99,9483.0,12811.35
9430.0,11592.31,6547.0,12787.36,4120.0,11783.79,8847.0,12105.02,38260.0,12357.79,9483.0,12630.41,6799.0,12741.15
6547.0,11706.91,4120.0,12916.22,8847.0,11854.86,38260.0,12135.73,9483.0,12338.43,6799.0,12561.36,47971.0,12664.49
4120.0,11783.34,8847.0,13011.66,38260.0,11871.66,9483.0,12111.11,6799.0,12260.57,47971.0,12484.26,1611.0,12571.47
8847.0,11821.32,38260.0,13072.17,9483.0,11836.93,6799.0,12033.92,47971.0,12126.92,1611.0,12396.16,1373.0,12460.11
38260.0,11796.52,9483.0,13078.29,6799.0,11767.76,47971.0,11934.78,1611.0,12016.75,1373.0,12371.4,6861.0,12413.85
9483.0,11607.66,6799.0,12994.82,47971.0,11661.58,1611.0,11816.72,1373.0,12102.24,6861.0,12671.95,8521.0,12698.37
6799.0,11528.48,47971.0,12864.33,1611.0,11650.82,1373.0,11876.48,6861.0,12203.0,8521.0,12744.58,21019.0,12797.58
47971.0,11522.41,1611.0,12748.48,1373.0,11738.79,6861.0,12060.38,8521.0,12379.38,21019.0,12730.11,8370.0,12836.06
1611.0,11516.14,1373.0,12831.99,6861.0,11830.39,8521.0,12120.96,21019.0,12604.11,8370.0,12985.61,36719.0,13095.23
1373.0,11630.74,6861.0,12879.87,8521.0,11944.15,21019.0,12259.2,8370.0,12666.0,36719.0,12894.56,4337.0,13028.58
6861.0,11787.46,8521.0,13008.5,21019.0,12036.54,8370.0,12325.11,36719.0,12617.81,4337.0,12733.12,2533.0,12866.76
8521.0,11900.03,21019.0,13134.46,8370.0,12064.98,36719.0,12302.88,4337.0,12507.14,2533.0,12600.45,1037.0,12715.1
21019.0,11946.7,8370.0,13216.47,36719.0,12025.52,4337.0,12208.24,2533.0,12353.17,1037.0,12504.75,9540.0,12589.97
8370.0,11881.76,36719.0,13218.29,4337.0,11927.61,2533.0,12068.67,1037.0,12252.94,9540.0,12553.26,2399.0,12608.86
36719.0,11815.83,4337.0,13147.79,2533.0,11846.18,1037.0,11997.83,9540.0,12178.07,2399.0,12542.6,4648.0,12590.59
4337.0,11662.08,2533.0,13029.01,1037.0,11802.05,9540.0,11989.65,2399.0,12331.92,4648.0,12778.67,5210.0,12838.14
2533.0,11654.18,1037.0,12957.85,9540.0,11820.8,2399.0,12059.61,4648.0,12376.83,5210.0,12750.31,122.0,12832.3
1037.0,11719.45,9540.0,12977.52,2399.0,11868.71,4648.0,12118.61,5210.0,12365.23,122.0,12644.61,3236.0,12737.04
9540.0,11760.47,2399.0,12949.54,4648.0,11920.12,5210.0,12207.67,122.0,12393.01,3236.0,12545.22,40174.0,12659.97
2399.0,11842.39,4648.0,13076.92,5210.0,11917.08,122.0,12137.72,3236.0,12267.18,40174.0,12459.3,17535.0,12545.0
4648.0,11869.7,5210.0,13129.87,122.0,11859.0,3236.0,12032.95,40174.0,12098.38,17535.0,12357.15,59790.0,12414.48
5210.0,11840.84,122.0,13122.78,3236.0,11772.62,40174.0,11918.52,17535.0,11952.53,59790.0,12298.4,6960.0,12332.37
122.0,11775.54,3236.0,13070.83,40174.0,11674.09,17535.0,11811.09,59790.0,11837.24,6960.0,12275.16,4990.0,12292.27
3236.0,11711.33,40174.0,12981.21,17535.0,11595.28,59790.0,11755.09,6960.0,11758.39,4990.0,12230.5,2719.0,12245.48
40174.0,11653.4,17535.0,12921.81,59790.0,11522.99,6960.0,11687.96,4990.0,11686.87,2719.0,12214.3,8780.0,12221.78
17535.0,11388.82,59790.0,12722.46,6960.0,11437.95,4990.0,11660.65,2719.0,11935.7,8780.0,12621.44,1433.0,12644.68
59790.0,11318.61,6960.0,12622.1,4990.0,11487.54,2719.0,11781.91,8780.0,12163.52,1433.0,12799.89,7215.0,12859.61
6960.0,11230.71,4990.0,12605.5,2719.0,11630.03,8780.0,11952.03,1433.0,12612.64,7215.0,13232.82,7048.0,13329.79
4990.0,11382.94,2719.0,12644.26,8780.0,11855.65,1433.0,12239.72,7215.0,12842.06,7048.0,13175.74,26382.0,13332.59
2719.0,11630.0,8780.0,12829.6,1433.0,12079.69,7215.0,12452.02,7048.0,12931.68,26382.0,13015.29,3128.0,13198.36
8780.0,11870.08,1433.0,13067.41,7215.0,12200.84,7048.0,12506.8,26382.0,12833.59,3128.0,12804.3,24553.0,12971.68
1433.0,12010.68,7215.0,13250.56,7048.0,12212.31,26382.0,12436.13,3128.0,12656.53,24553.0,12646.98,569.0,12777.89
7215.0,12075.01,7048.0,13347.18,26382.0,12146.37,3128.0,12302.33,24553.0,12415.88,569.0,12477.01,3759.0,12567.7
7048.0,12042.9,26382.0,13364.26,3128.0,12011.0,24553.0,12108.04,569.0,12170.14,3759.0,12378.45,40189.0,12425.94
26382.0,11945.54,3128.0,13296.35,24553.0,11853.85,569.0,11928.0,3759.0,11975.84,40189.0,12336.71,8846.0,12353.68
3128.0,11737.62,24553.0,13129.45,569.0,11703.93,3759.0,11806.19,40189.0,11987.03,8846.0,12521.09,33748.0,12530.74
24553.0,11628.68,569.0,12961.08,3759.0,11632.56,40189.0,11806.25,8846.0,11997.05,33748.0,12535.33,28176.0,12562.84
569.0,11459.9,3759.0,12729.7,40189.0,11619.21,8846.0,11907.2,33748.0,12222.56,28176.0,12707.58,8159.0,12782.86
3759.0,11549.08,40189.0,12765.17,8846.0,11718.66,33748.0,12029.2,28176.0,12291.04,8159.0,12639.89,655.0,12737.09
40189.0,11666.34,8846.0,12868.98,33748.0,11799.47,28176.0,12087.8,8159.0,12279.99,655.0,12540.97,3980.0,12639.04
8846.0,11623.51,33748.0,12936.26,28176.0,11804.64,8159.0,12042.84,655.0,12380.86,3980.0,12761.36,8856.0,12842.62
33748.0,11644.08,28176.0,12924.4,8159.0,11842.5,655.0,12106.69,3980.0,12434.52,8856.0,12761.96,2641.0,12857.91
28176.0,11629.96,8159.0,12953.98,655.0,11882.9,3980.0,12136.28,8856.0,12554.28,2641.0,12903.52,2919.0,13002.9
8159.0,11644.89,655.0,12967.37,3980.0,11952.03,8856.0,12219.05,2641.0,12684.46,2919.0,12987.74,38968.0,13103.92
655.0,11743.5,3980.0,13019.74,8856.0,12039.74,2641.0,12315.19,2919.0,12711.79,38968.0,12897.26,4212.0,13028.62
3980.0,11866.65,8856.0,13096.06,2641.0,12112.24,2919.0,12380.96,38968.0,12664.1,4212.0,12730.74,4854.0,12867.44
8856.0,11973.66,2641.0,13221.77,2919.0,12108.62,38968.0,12316.51,4212.0,12491.04,4854.0,12563.98,38533.0,12672.17
2641.0,11994.68,2919.0,13266.72,38968.0,12063.81,4212.0,12233.16,4854.0,12361.02,38533.0,12483.26,27335.0,12568.52
2919.0,11983.77,38968.0,13284.49,4212.0,11956.19,4854.0,12078.89,38533.0,12140.38,27335.0,12369.32,23498.0,12419.44
38968.0,11924.06,4212.0,13242.36,4854.0,11827.25,38533.0,11924.82,27335.0,11944.4,23498.0,12287.76,9030.0,12309.91
4212.0,11669.96,4854.0,13074.04,38533.0,11677.66,27335.0,11795.17,23498.0,12036.67,9030.0,12605.88,31314.0,12619.08
4854.0,11565.02,38533.0,12904.29,27335.0,11630.14,23498.0,11830.0,9030.0,12097.68,31314.0,12653.97,4300.0,12692.36
38533.0,11541.38,27335.0,12792.72,23498.0,11669.18,9030.0,11946.97,31314.0,12201.69,4300.0,12629.23,5821.0,12705.26
27335.0,11487.08,23498.0,12770.39,9030.0,11742.79,31314.0,12043.1,4300.0,12450.52,5821.0,12858.11,2345.0,12957.79
23498.0,11532.37,9030.0,12817.17,31314.0,11854.0,4300.0,12165.72,5821.0,12630.03,2345.0,12964.02,3624.0,13085.32
9030.0,11626.45,31314.0,12909.03,4300.0,11970.9,5821.0,12274.36,2345.0,12741.63,3624.0,12988.02,1765.0,13123.16
31314.0,11761.41,4300.0,13016.6,5821.0,12071.94,2345.0,12360.5,3624.0,12747.86,1765.0,12883.8,3448.0,13025.63
4300.0,11822.32,5821.0,13122.02,2345.0,12124.19,3624.0,12372.64,1765.0,12779.26,3448.0,12919.63,3229.0,13052.45
5821.0,11910.58,2345.0,13193.76,3624.0,12143.35,1765.0,12369.75,3448.0,12682.77,3229.0,12787.76,6025.0,12911.24
2345.0,11973.57,3624.0,13260.31,1765.0,12121.95,3448.0,12311.1,3229.0,12534.84,6025.0,12648.36,6832.0,12751.3
3624.0,12008.6,1765.0,13273.77,3448.0,12101.8,3229.0,12281.34,6025.0,12424.97,6832.0,12517.5,6668.0,12612.18
1765.0,12014.94,3448.0,13308.71,3229.0,12008.23,6025.0,12136.72,6832.0,12206.34,6668.0,12389.59,2053.0,12449.34
8532.0,11532.37,1435.0,12762.67,6701.0,11517.28,19280.0,11765.88,4356.0,11868.87,5725.0,12369.3,12387.0,12410.81
1435.0,11530.8,6701.0,12765.0,19280.0,11531.35,4356.0,11782.98,5725.0,11905.09,12387.0,12400.64,6776.0,12445.56
