Actual_Day_1,Pred_Day_1,Actual_Day_2,Pred_Day_2,Actual_Day_3,Pred_Day_3,Actual_Day_4,Pred_Day_4,Actual_Day_5,Pred_Day_5,Actual_Day_6,Pred_Day_6,Actual_Day_7,Pred_Day_7
3980.0,12162.2,4892.0,12214.76,6882.0,11508.85,34452.0,12163.46,3047.0,11939.53,1845.0,10895.5,4603.0,11796.16
4892.0,12239.52,6882.0,12210.15,34452.0,11422.38,3047.0,12213.41,1845.0,12023.95,4603.0,10832.49,21037.0,11739.58
6882.0,12249.92,34452.0,12124.0,3047.0,11466.08,1845.0,12282.3,4603.0,11958.14,21037.0,10797.61,8519.0,11811.29
34452.0,12157.33,3047.0,12148.5,1845.0,11517.02,4603.0,12186.94,21037.0,11873.17,8519.0,10808.84,73950.0,11797.44
3047.0,12136.16,1845.0,12188.58,4603.0,11605.45,21037.0,12040.7,8519.0,11906.21,73950.0,11157.46,2372.0,11939.54
1845.0,12210.46,4603.0,12280.81,21037.0,11377.56,8519.0,12223.86,73950.0,12287.06,2372.0,11009.64,3629.0,11853.15
4603.0,12370.84,21037.0,12070.55,8519.0,11542.16,73950.0,12519.84,2372.0,12074.3,3629.0,11038.32,2050.0,12150.39
21037.0,12195.33,8519.0,12132.5,73950.0,11780.25,2372.0,12211.1,3629.0,11978.35,2050.0,11105.41,6674.0,11976.27
8519.0,12157.41,73950.0,12373.09,2372.0,11534.46,3629.0,12110.4,2050.0,12085.57,6674.0,11160.94,6457.0,11827.0
73950.0,12422.66,2372.0,12207.04,3629.0,11457.36,2050.0,12357.63,6674.0,12289.82,6457.0,11082.42,1635.0,11902.32
2372.0,12247.34,3629.0,11976.94,2050.0,12044.33,6674.0,12219.07,6457.0,12071.09,1635.0,11867.44,7112.0,12554.27
3629.0,12086.46,2050.0,12528.78,6674.0,11603.32,6457.0,12247.44,1635.0,12707.13,7112.0,11574.47,5889.0,12184.16
2050.0,12671.47,6674.0,12172.92,6457.0,11688.23,1635.0,12881.75,7112.0,12380.02,5889.0,11642.63,37975.0,12689.44
6674.0,12445.15,6457.0,12046.72,1635.0,12201.07,7112.0,12390.15,5889.0,12319.91,37975.0,11669.07,6574.0,12305.63
6457.0,12204.22,1635.0,12619.01,7112.0,11571.88,5889.0,12289.02,37975.0,12373.86,6574.0,11332.94,1242.0,11823.48
1635.0,12744.41,7112.0,12196.02,5889.0,11577.14,37975.0,12573.26,6574.0,12340.11,1242.0,11212.25,1113.0,11963.66
2969.0,12200.95,6769.0,12153.47,3898.0,11431.38,7182.0,12220.48,57527.0,11860.46,79999.0,10715.54,28527.0,11756.18
6769.0,12172.0,3898.0,12149.52,7182.0,11443.63,57527.0,12146.09,79999.0,11850.4,28527.0,10698.68,2804.0,11684.8
3898.0,12148.41,7182.0,12179.31,57527.0,11382.28,79999.0,12129.52,28527.0,11871.56,2804.0,10691.42,1652.0,11654.75
7182.0,12190.22,57527.0,12149.74,79999.0,11375.44,28527.0,12182.27,2804.0,11899.23,1652.0,10678.28,2678.0,11698.31
57527.0,12151.91,79999.0,12108.85,28527.0,11438.76,2804.0,12181.37,1652.0,11841.48,2678.0,10717.01,7052.0,11766.11
79999.0,12072.25,28527.0,12115.35,2804.0,11748.84,1652.0,11934.08,2678.0,11869.33,7052.0,11403.29,6484.0,12099.39
28527.0,12058.98,2804.0,12314.88,1652.0,11798.92,2678.0,11922.68,7052.0,12521.46,6484.0,12116.72,11032.0,12455.54
2804.0,12416.22,1652.0,12327.45,2678.0,11694.5,7052.0,12690.85,6484.0,13094.31,11032.0,12222.85,3755.0,12928.53
1652.0,12657.91,2678.0,12057.04,7052.0,12273.7,6484.0,13075.86,11032.0,12820.46,3755.0,12385.45,22993.0,13327.02
2678.0,12414.65,7052.0,12404.98,6484.0,12420.98,11032.0,12601.29,3755.0,12645.02,22993.0,12319.7,2556.0,12747.26
7052.0,12647.11,6484.0,12664.01,11032.0,11857.3,3755.0,12567.19,22993.0,12793.47,2556.0,11910.95,5021.0,12121.19
6484.0,12908.93,11032.0,12212.81,3755.0,11815.48,22993.0,12822.85,2556.0,12649.02,5021.0,11523.91,44884.0,12113.98
11032.0,12437.54,3755.0,12139.81,22993.0,11893.14,2556.0,12594.98,5021.0,12111.32,44884.0,11146.78,1052.0,12049.07
3755.0,12231.04,22993.0,12363.81,2556.0,11674.55,5021.0,12186.24,44884.0,11755.0,1052.0,11014.24,2724.0,11853.34
22993.0,12376.23,2556.0,12275.09,5021.0,11377.63,44884.0,12098.28,1052.0,11921.25,2724.0,10838.73,5138.0,11628.34
2556.0,12332.78,5021.0,12062.5,44884.0,11447.29,1052.0,12149.93,2724.0,11990.26,5138.0,10985.52,3124.0,11795.46
5021.0,12208.79,44884.0,12206.02,1052.0,11428.86,2724.0,12211.19,5138.0,12190.63,3124.0,10940.31,3148.0,11801.03
44884.0,12295.48,1052.0,12146.18,2724.0,11504.6,5138.0,12397.54,3124.0,12038.8,3148.0,10981.26,20238.0,12006.95
1052.0,12196.88,2724.0,12089.54,5138.0,11906.53,3124.0,12086.16,3148.0,11996.33,20238.0,11510.31,464.0,12188.94
2724.0,12141.04,5138.0,12474.88,3124.0,11403.84,3148.0,12236.47,20238.0,12495.68,464.0,11191.28,4736.0,11886.31
5138.0,12579.15,3124.0,12067.36,3148.0,11590.57,20238.0,12714.45,464.0,12186.52,4736.0,11229.82,8945.0,12332.54
3124.0,12250.28,3148.0,12068.72,20238.0,11974.15,464.0,12264.75,4736.0,12045.44,8945.0,11258.36,77493.0,12086.61
3148.0,12120.37,20238.0,12514.12,464.0,11425.05,4736.0,12167.33,8945.0,12101.71,77493.0,10999.54,3476.0,11689.94
20238.0,12587.45,464.0,12150.25,4736.0,11450.24,8945.0,12407.77,77493.0,12133.58,3476.0,10943.08,59549.0,11823.07
464.0,12217.03,4736.0,11996.06,8945.0,11689.85,77493.0,12265.6,3476.0,11945.9,59549.0,10962.79,4096.0,11912.74
4736.0,12056.92,8945.0,12366.65,77493.0,11422.7,3476.0,12139.02,59549.0,11946.28,4096.0,10826.48,43218.0,11741.06
8945.0,12384.05,77493.0,12154.55,3476.0,11432.34,59549.0,12285.12,4096.0,11916.78,43218.0,10874.24,5095.0,11876.41
77493.0,12195.48,3476.0,12057.28,59549.0,11560.1,4096.0,12151.89,43218.0,11955.89,5095.0,10876.4,6814.0,11777.31
3476.0,12064.3,59549.0,12217.41,4096.0,11825.44,43218.0,11901.5,5095.0,12013.07,6814.0,11747.58,5560.0,12231.29
59549.0,12271.74,4096.0,12444.0,43218.0,11388.85,5095.0,12344.31,6814.0,12867.49,5560.0,11462.38,8821.0,12114.21
4096.0,12559.07,43218.0,11895.28,5095.0,12121.75,6814.0,12798.85,5560.0,12323.41,8821.0,12246.0,7027.0,13200.96
43218.0,12179.75,5095.0,12394.45,6814.0,12239.92,5560.0,12291.07,8821.0,12798.48,7027.0,12158.46,8580.0,12570.02
5095.0,12517.8,6814.0,12547.2,5560.0,11889.58,8821.0,12660.75,7027.0,12686.39,8580.0,12364.53,3386.0,12789.02
6814.0,12867.66,5560.0,12210.8,8821.0,12150.3,7027.0,12741.21,8580.0,13081.45,3386.0,12214.39,1242.0,12587.06
5560.0,12511.95,8821.0,12333.68,7027.0,11988.06,8580.0,12910.69,3386.0,12633.01,1242.0,11814.4,9448.0,12562.08
8821.0,12601.76,7027.0,12325.72,8580.0,12096.39,3386.0,12543.92,1242.0,12273.7,9448.0,11719.29,3577.0,12308.36
7027.0,12483.5,8580.0,12411.89,3386.0,11738.79,1242.0,12357.92,9448.0,12292.93,3577.0,11359.66,1794.0,11920.11
8580.0,12511.6,3386.0,12219.72,1242.0,11525.06,9448.0,12420.53,3577.0,12164.77,1794.0,11083.16,5845.0,11829.82
3386.0,12424.68,1242.0,12165.36,9448.0,11647.76,3577.0,12317.0,1794.0,12049.18,5845.0,11053.64,4021.0,11912.49
1242.0,12211.32,9448.0,12198.92,3577.0,11473.1,1794.0,12235.08,5845.0,11949.32,4021.0,10844.73,42939.0,11748.33
9448.0,12318.38,3577.0,12232.98,1794.0,11451.04,5845.0,12205.32,4021.0,11939.66,42939.0,10846.84,9730.0,11758.18
3577.0,12251.56,1794.0,12098.34,5845.0,11462.08,4021.0,12191.88,42939.0,11939.19,9730.0,10814.0,5930.0,11727.08
1794.0,12179.63,5845.0,12212.63,4021.0,11418.19,42939.0,12176.95,9730.0,11978.45,5930.0,10779.41,8733.0,11712.21
5845.0,12236.83,4021.0,12145.24,42939.0,11406.79,9730.0,12264.61,5930.0,11912.35,8733.0,10728.36,196.0,11768.95
4021.0,12178.57,42939.0,12116.11,9730.0,11503.45,5930.0,12170.67,8733.0,11844.17,196.0,10761.91,2532.0,11765.49
42939.0,12122.76,9730.0,12217.23,5930.0,11392.5,8733.0,12121.14,196.0,11886.1,2532.0,10714.74,3304.0,11669.51
9730.0,12192.74,5930.0,12109.43,8733.0,11611.86,196.0,12055.29,2532.0,11907.64,3304.0,11207.14,35731.0,11988.84
5930.0,12141.04,8733.0,12271.2,196.0,11447.46,2532.0,12187.94,3304.0,12354.84,35731.0,11122.69,79389.0,11927.47
8733.0,12349.96,196.0,12124.64,2532.0,11558.24,3304.0,12561.94,35731.0,12149.69,79389.0,11197.49,4044.0,12296.5
196.0,12269.64,2532.0,12111.29,3304.0,11907.36,35731.0,12269.01,79389.0,12088.07,4044.0,11358.84,7101.0,12180.43
2532.0,12183.63,3304.0,12435.98,35731.0,11493.66,79389.0,12242.19,4044.0,12237.47,7101.0,11102.36,3287.0,11804.62
3304.0,12532.2,35731.0,12169.96,79389.0,11514.63,4044.0,12465.02,7101.0,12171.15,3287.0,11028.51,865.0,11907.85
35731.0,12277.57,79389.0,12076.65,4044.0,11654.76,7101.0,12338.6,3287.0,11995.5,865.0,10865.19,44729.0,11841.17
79389.0,12081.36,4044.0,12248.99,7101.0,11656.89,3287.0,12053.69,865.0,11804.07,44729.0,11143.96,5732.0,11921.08
4044.0,12197.38,7101.0,12249.8,3287.0,11823.41,865.0,11882.66,44729.0,12223.11,5732.0,11930.54,764.0,12310.86
7101.0,12318.44,3287.0,12357.72,865.0,11409.49,44729.0,12531.66,5732.0,12948.24,764.0,11606.42,6823.0,12364.51
3287.0,12637.82,865.0,11972.06,44729.0,12031.33,5732.0,12973.46,764.0,12397.54,6823.0,11918.66,20102.0,13037.97
865.0,12271.96,44729.0,12301.07,5732.0,12294.9,764.0,12297.1,6823.0,12414.64,20102.0,11928.92,7034.0,12391.6
44729.0,12437.81,5732.0,12684.46,764.0,11515.48,6823.0,12444.4,20102.0,12603.86,7034.0,11481.82,5052.0,11874.95
5732.0,12848.99,764.0,12016.54,6823.0,11972.07,20102.0,12607.71,7034.0,12445.48,5052.0,11796.3,2043.0,12356.03
764.0,12202.14,6823.0,12276.6,20102.0,11803.66,7034.0,12462.87,5052.0,12465.43,2043.0,11312.11,2838.0,12097.6
6823.0,12389.63,20102.0,12343.25,7034.0,11621.76,5052.0,12563.41,2043.0,11939.65,2838.0,11213.71,553.0,12256.16
20102.0,12472.79,7034.0,12119.16,5052.0,11851.68,2043.0,12166.78,2838.0,11994.17,553.0,11270.4,3559.0,11977.8
7034.0,12174.42,5052.0,12350.73,2043.0,11445.26,2838.0,12094.76,553.0,12201.9,3559.0,11136.52,5910.0,11688.89
5052.0,12521.43,2043.0,12241.68,2838.0,11434.24,553.0,12417.79,3559.0,12362.49,5910.0,11142.84,2528.0,11927.66
2043.0,12364.46,2838.0,11994.29,553.0,11692.92,3559.0,12529.18,5910.0,12113.67,2528.0,11039.77,73576.0,12114.78
2838.0,12098.11,553.0,12261.46,3559.0,11679.65,5910.0,12211.16,2528.0,11864.41,73576.0,10983.52,9407.0,11912.83
553.0,12292.38,3559.0,12339.2,5910.0,11438.84,2528.0,12145.36,73576.0,11967.91,9407.0,10907.95,46799.0,11710.67
3559.0,12362.1,5910.0,12101.63,2528.0,11371.5,73576.0,12281.09,9407.0,12035.61,46799.0,10724.45,11356.0,11655.74
5910.0,12200.04,2528.0,12111.74,73576.0,11470.32,9407.0,12242.89,46799.0,11877.24,11356.0,10696.5,693.0,11728.65
2528.0,12127.11,73576.0,12189.19,9407.0,11441.93,46799.0,12128.3,11356.0,11798.42,693.0,10694.24,2762.0,11689.4
5865.0,13025.31,39567.0,11961.46,2061.0,12231.22,8549.0,13176.24,43834.0,12669.58,20747.0,12315.0,825.0,13233.17
39567.0,12323.66,2061.0,12279.41,8549.0,12454.1,43834.0,12448.09,20747.0,12589.96,825.0,12102.91,18141.0,12498.25
2061.0,12439.55,8549.0,12743.26,43834.0,11826.59,20747.0,12373.01,825.0,12579.57,18141.0,12096.02,836.0,12248.28
8549.0,12981.58,43834.0,12253.6,20747.0,11754.4,825.0,12787.37,18141.0,12940.06,836.0,11715.35,4952.0,12247.18
43834.0,12497.25,20747.0,12009.08,825.0,11968.44,18141.0,12850.78,836.0,12234.36,4952.0,11418.11,8842.0,12451.88
20747.0,12212.87,825.0,12366.03,18141.0,12193.4,836.0,12044.14,4952.0,11931.89,8842.0,11878.1,6409.0,12323.61
825.0,12397.72,18141.0,12599.62,836.0,11464.45,4952.0,12157.28,8842.0,12644.19,6409.0,11614.39,6937.0,11933.78
18141.0,12790.95,836.0,12043.58,4952.0,11542.13,8842.0,12854.93,6409.0,12607.94,6937.0,11433.86,1956.0,12351.45
836.0,12383.33,4952.0,12006.08,8842.0,12200.58,6409.0,12492.4,6937.0,12185.83,1956.0,11679.31,4240.0,12494.04
4952.0,12137.72,8842.0,12594.29,6409.0,11655.92,6937.0,12206.2,1956.0,12298.78,4240.0,11350.27,4716.0,11886.07
8842.0,12704.16,6409.0,12274.16,6937.0,11511.32,1956.0,12534.84,4240.0,12303.8,4716.0,11236.15,1690.0,11990.44
6409.0,12419.13,6937.0,11979.22,1956.0,11772.48,4240.0,12423.7,4716.0,12137.02,1690.0,11075.15,45520.0,11957.25
6937.0,12100.44,1956.0,12361.75,4240.0,11552.71,4716.0,12205.55,1690.0,11933.53,45520.0,10942.61,2456.0,11806.11
1956.0,12391.82,4240.0,12235.45,4716.0,11464.36,1690.0,12226.99,45520.0,11955.95,2456.0,10937.4,6819.0,11810.4
4240.0,12280.71,4716.0,12087.92,1690.0,11455.33,45520.0,12243.12,2456.0,11997.42,6819.0,10778.18,5020.0,11734.08
4716.0,12170.71,1690.0,12187.04,45520.0,11443.54,2456.0,12196.78,6819.0,11885.19,5020.0,10778.88,9430.0,11747.24
1690.0,12234.81,45520.0,12185.81,2456.0,11447.6,6819.0,12163.77,5020.0,11927.84,9430.0,10795.5,6547.0,11726.32
45520.0,12196.59,2456.0,12146.57,6819.0,11383.52,5020.0,12218.1,9430.0,11932.33,6547.0,10686.34,4120.0,11690.3
2456.0,12150.73,6819.0,12090.17,5020.0,11694.45,9430.0,12044.18,6547.0,11848.25,4120.0,11234.32,8847.0,12028.92
6819.0,12111.2,5020.0,12350.0,9430.0,11380.06,6547.0,12159.95,4120.0,12348.82,8847.0,11033.29,38260.0,11835.18
5020.0,12411.24,9430.0,12077.25,6547.0,11530.81,4120.0,12582.54,8847.0,12083.82,38260.0,11140.04,9483.0,12275.42
9430.0,12229.68,6547.0,12091.46,4120.0,11888.04,8847.0,12217.66,38260.0,12058.38,9483.0,11244.83,6799.0,12074.69
6547.0,12137.7,4120.0,12445.87,8847.0,11471.76,38260.0,12186.72,9483.0,12159.15,6799.0,11107.99,47971.0,11799.6
4120.0,12526.05,8847.0,12167.09,38260.0,11513.72,9483.0,12415.08,6799.0,12229.1,47971.0,11085.66,1611.0,11922.89
8847.0,12268.22,38260.0,12068.5,9483.0,11639.56,6799.0,12399.58,47971.0,12052.22,1611.0,10921.6,1373.0,11939.93
38260.0,12124.44,9483.0,12259.51,6799.0,11584.68,47971.0,12183.53,1611.0,11830.05,1373.0,10933.21,6861.0,11859.03
9483.0,12255.47,6799.0,12227.22,47971.0,11647.41,1611.0,12018.75,1373.0,11982.51,6861.0,11309.13,8521.0,11968.22
6799.0,12247.33,47971.0,12248.16,1611.0,11395.82,1373.0,12263.47,6861.0,12401.68,8521.0,11132.78,21019.0,11905.8
47971.0,12404.42,1611.0,12096.74,1373.0,11630.21,6861.0,12565.07,8521.0,12183.6,21019.0,11253.0,8370.0,12305.56
1611.0,12202.49,1373.0,12100.99,6861.0,12116.99,8521.0,12133.64,21019.0,12099.89,8370.0,11827.85,36719.0,12419.76
1373.0,12192.91,6861.0,12604.05,8521.0,11475.56,21019.0,12272.86,8370.0,12687.39,36719.0,11462.78,4337.0,11983.42
6861.0,12759.38,8521.0,12079.83,21019.0,11653.71,8370.0,12876.31,36719.0,12402.06,4337.0,11430.44,2533.0,12446.28
8521.0,12323.58,21019.0,12036.84,8370.0,12124.27,36719.0,12385.6,4337.0,12132.54,2533.0,11416.2,1037.0,12212.1
21019.0,12115.54,8370.0,12585.01,36719.0,11534.68,4337.0,12165.42,2533.0,12120.49,1037.0,11162.96,9540.0,11764.56
8370.0,12641.67,36719.0,12187.7,4337.0,11558.33,2533.0,12368.37,1037.0,12216.15,9540.0,11263.1,2399.0,11973.71
36719.0,12295.32,4337.0,12053.08,2533.0,11637.22,1037.0,12388.53,9540.0,12209.78,2399.0,11043.53,4648.0,11967.96
4337.0,12146.56,2533.0,12241.18,1037.0,11773.39,9540.0,12194.77,2399.0,11930.38,4648.0,11441.43,5210.0,12231.31
2533.0,12328.56,1037.0,12364.18,9540.0,11570.35,2399.0,12209.98,4648.0,12397.56,5210.0,11342.28,122.0,12004.27
1037.0,12459.39,9540.0,12127.59,2399.0,11535.72,4648.0,12590.86,5210.0,12283.0,122.0,11209.14,3236.0,12162.28
9540.0,12358.89,2399.0,12136.4,4648.0,11842.5,5210.0,12360.88,122.0,12138.2,3236.0,11243.53,40174.0,12066.64
2399.0,12212.35,4648.0,12358.98,5210.0,11579.8,122.0,12241.03,3236.0,12105.46,40174.0,11088.76,17535.0,11817.86
4648.0,12424.49,5210.0,12229.83,122.0,11466.97,3236.0,12348.17,40174.0,12119.15,17535.0,10931.8,59790.0,11789.41
5210.0,12303.96,122.0,12081.14,3236.0,11553.69,40174.0,12340.38,17535.0,11933.01,59790.0,10813.17,6960.0,11845.78
122.0,12121.51,3236.0,12201.12,40174.0,11505.0,17535.0,12132.85,59790.0,11794.62,6960.0,10767.72,4990.0,11727.52
3236.0,12226.6,40174.0,12252.6,17535.0,11341.89,59790.0,12124.07,6960.0,11889.94,4990.0,10697.5,2719.0,11632.02
40174.0,12258.09,17535.0,12074.3,59790.0,11360.32,6960.0,12209.96,4990.0,11888.08,2719.0,10649.22,8780.0,11664.94
17535.0,12104.17,59790.0,12092.67,6960.0,11649.26,4990.0,12011.2,2719.0,11860.53,8780.0,11128.32,1433.0,11931.91
59790.0,12089.44,6960.0,12329.16,4990.0,11421.63,2719.0,12115.99,8780.0,12281.78,1433.0,11144.32,7215.0,11908.72
6960.0,12340.5,4990.0,12053.43,2719.0,11848.84,8780.0,12352.21,1433.0,12221.35,7215.0,11871.97,7048.0,12653.03
4990.0,12211.66,2719.0,12305.39,8780.0,11845.94,1433.0,12365.96,7215.0,12729.17,7048.0,11788.73,26382.0,12440.6
2719.0,12482.96,8780.0,12319.26,1433.0,11779.98,7215.0,12771.11,7048.0,12497.76,26382.0,11779.74,3128.0,12640.3
8780.0,12585.9,1433.0,12173.24,7215.0,12123.95,7048.0,12517.59,26382.0,12472.27,3128.0,11782.82,24553.0,12365.41
1433.0,12340.03,7215.0,12452.41,7048.0,11732.96,26382.0,12437.43,3128.0,12430.5,24553.0,11431.7,569.0,11980.85
7215.0,12607.46,7048.0,12275.77,26382.0,11628.49,3128.0,12552.75,24553.0,12279.05,569.0,11187.9,3759.0,11958.82
7048.0,12401.66,26382.0,12101.75,3128.0,11725.33,24553.0,12415.92,569.0,11983.48,3759.0,10991.29,40189.0,11942.4
26382.0,12148.46,3128.0,12270.42,24553.0,11532.94,569.0,12130.8,3759.0,11811.08,40189.0,10846.98,8846.0,11715.91
3128.0,12305.37,24553.0,12244.43,569.0,11494.47,3759.0,12049.35,40189.0,11933.04,8846.0,11086.94,33748.0,11821.88
24553.0,12280.66,569.0,12150.84,3759.0,11353.88,40189.0,12250.11,8846.0,12233.05,33748.0,10903.37,28176.0,11774.8
569.0,12276.32,3759.0,12081.56,40189.0,11662.53,8846.0,12339.98,33748.0,12024.87,28176.0,11249.86,8159.0,12197.62
3759.0,12185.31,40189.0,12259.71,8846.0,11636.14,33748.0,12224.76,28176.0,12229.01,8159.0,11161.73,655.0,11963.61
40189.0,12330.24,8846.0,12258.05,33748.0,11509.19,28176.0,12420.52,8159.0,12129.46,655.0,11091.76,3980.0,12010.46
8846.0,12335.98,33748.0,12073.28,28176.0,11908.12,8159.0,12183.56,655.0,12088.17,3980.0,11526.92,8856.0,12177.97
33748.0,12150.94,28176.0,12429.16,8159.0,11506.75,655.0,12252.83,3980.0,12464.81,8856.0,11262.6,2641.0,11938.06
28176.0,12502.12,8159.0,12107.09,655.0,11765.53,3980.0,12552.48,8856.0,12204.32,2641.0,11629.37,2919.0,12507.95
8159.0,12271.78,655.0,12177.88,3980.0,12054.92,8856.0,12244.92,2641.0,12420.35,2919.0,11828.84,38968.0,12410.64
655.0,12291.07,3980.0,12487.91,8856.0,11596.89,2641.0,12487.31,2919.0,12547.49,38968.0,11613.85,4212.0,12275.83
3980.0,12728.35,8856.0,12149.48,2641.0,11865.82,2919.0,12683.04,38968.0,12466.97,4212.0,11629.28,4854.0,12407.57
8856.0,12351.0,2641.0,12197.37,2919.0,11900.11,38968.0,12461.64,4212.0,12293.0,4854.0,11375.83,38533.0,12095.48
2641.0,12345.02,2919.0,12423.05,38968.0,11643.99,4212.0,12321.72,4854.0,12158.76,38533.0,11235.89,27335.0,11890.46
2919.0,12517.93,38968.0,12211.7,4212.0,11543.23,4854.0,12401.27,38533.0,12166.37,27335.0,11002.25,23498.0,11834.99
38968.0,12285.92,4212.0,12094.02,4854.0,11543.5,38533.0,12344.58,27335.0,11906.56,23498.0,10792.01,9030.0,11804.93
4212.0,12152.63,4854.0,12200.65,38533.0,11714.61,27335.0,11985.98,23498.0,11793.44,9030.0,11224.02,31314.0,11950.17
4854.0,12208.86,38533.0,12360.16,27335.0,11306.73,23498.0,12131.57,9030.0,12315.31,31314.0,11003.52,4300.0,11738.25
38533.0,12458.81,27335.0,12034.62,23498.0,11484.75,9030.0,12564.31,31314.0,12128.24,4300.0,11065.16,5821.0,12168.52
27335.0,12174.38,23498.0,12039.64,9030.0,12045.48,31314.0,12117.82,4300.0,12022.28,5821.0,11584.79,2345.0,12279.22
23498.0,12077.98,9030.0,12555.28,31314.0,11566.04,4300.0,12107.94,5821.0,12492.46,2345.0,11578.18,3624.0,12042.02
9030.0,12652.72,31314.0,12170.72,4300.0,11680.5,5821.0,12674.86,2345.0,12597.29,3624.0,11749.92,1765.0,12532.49
31314.0,12407.6,4300.0,12054.94,5821.0,12076.34,2345.0,12618.0,3624.0,12476.27,1765.0,11725.28,3448.0,12565.45
4300.0,12215.44,5821.0,12427.03,2345.0,12012.25,3624.0,12327.72,1765.0,12279.17,3448.0,11916.5,3229.0,12447.16
5821.0,12587.54,2345.0,12465.13,3624.0,11704.48,1765.0,12445.44,3448.0,12689.01,3229.0,11692.75,6025.0,12156.24
2345.0,12646.54,3624.0,12105.69,1765.0,11752.88,3448.0,12769.26,3229.0,12461.63,6025.0,11449.54,6832.0,12294.89
3624.0,12367.24,1765.0,12208.79,3448.0,11935.43,3229.0,12432.48,6025.0,12146.96,6832.0,11333.28,6668.0,12116.85
1765.0,12307.9,3448.0,12416.99,3229.0,11579.33,6025.0,12267.51,6832.0,12062.71,6668.0,11079.78,2053.0,11803.26
8532.0,12197.73,1435.0,12137.7,6701.0,11466.67,19280.0,12204.48,4356.0,11913.07,5725.0,10829.27,12387.0,11810.46
1435.0,12165.11,6701.0,12171.24,19280.0,11485.99,4356.0,12161.86,5725.0,11963.92,12387.0,10862.76,6776.0,11790.28
6701.0,12198.22,19280.0,12199.48,4356.0,11409.11,5725.0,12245.09,12387.0,11985.25,6776.0,10790.66,8910.0,11786.4
19280.0,12230.48,4356.0,12112.21,5725.0,11512.93,12387.0,12238.1,6776.0,11898.06,8910.0,10841.04,3060.0,11844.74
4356.0,12132.41,5725.0,12179.78,12387.0,11566.26,6776.0,12095.16,8910.0,11934.84,3060.0,10992.11,16536.0,11841.97
5725.0,12197.69,12387.0,12263.88,6776.0,11382.86,8910.0,12217.76,3060.0,12114.82,16536.0,10901.67,6485.0,11798.61
12387.0,12321.24,6776.0,12086.54,8910.0,11525.87,3060.0,12370.36,16536.0,12007.5,6485.0,10948.02,4585.0,11988.99
6776.0,12151.73,8910.0,12143.75,3060.0,11664.23,16536.0,12172.05,6485.0,11957.92,4585.0,11040.41,6398.0,11925.87
8910.0,12179.96,3060.0,12325.49,16536.0,11445.41,6485.0,12182.19,4585.0,12084.62,6398.0,10981.41,8143.0,11803.54
3060.0,12370.8,16536.0,12128.13,6485.0,11509.4,4585.0,12342.57,6398.0,12088.16,8143.0,11005.2,33416.0,11935.82
16536.0,12213.12,6485.0,12132.4,4585.0,11584.86,6398.0,12287.8,8143.0,12029.12,33416.0,10924.52,20656.0,11888.69
6485.0,12175.23,4585.0,12232.73,6398.0,11578.57,8143.0,12182.77,33416.0,11928.08,20656.0,11045.42,7605.0,11912.45
4585.0,12270.56,6398.0,12237.94,8143.0,11483.81,33416.0,12201.93,20656.0,12116.57,7605.0,10990.94,1137.0,11823.66
6398.0,12289.02,8143.0,12137.81,33416.0,11474.17,20656.0,12355.47,7605.0,12053.2,1137.0,10917.42,6135.0,11908.4
8143.0,12230.61,33416.0,12143.33,20656.0,11613.43,7605.0,12240.74,1137.0,11956.9,6135.0,10969.47,6260.0,11905.96
33416.0,12180.03,20656.0,12253.41,7605.0,11497.99,1137.0,12172.84,6135.0,11995.19,6260.0,10932.29,4731.0,11792.46
20656.0,12263.81,7605.0,12156.51,1137.0,11612.21,6135.0,12156.81,6260.0,12036.47,4731.0,11239.06,47161.0,11997.09
7605.0,12214.08,1137.0,12227.53,6135.0,11587.91,6260.0,12230.84,4731.0,12314.6,47161.0,11298.31,4621.0,12061.11
1137.0,12317.85,6135.0,12196.99,6260.0,11599.36,4731.0,12492.98,47161.0,12258.76,4621.0,11299.39,21175.0,12263.51
6135.0,12353.51,6260.0,12158.7,4731.0,11804.39,47161.0,12406.41,4621.0,12164.31,21175.0,11324.95,234.0,12206.34
6260.0,12262.95,4731.0,12308.06,47161.0,11663.6,4621.0,12273.43,21175.0,12165.24,234.0,11219.28,8377.0,11932.68
4731.0,12411.79,47161.0,12278.02,4621.0,11538.72,21175.0,12338.82,234.0,12221.19,8377.0,11105.91,73294.0,11846.26
47161.0,12374.28,4621.0,12132.88,21175.0,11567.23,234.0,12409.97,8377.0,12103.31,73294.0,10943.76,9363.0,11883.4
4621.0,12168.08,21175.0,12123.4,234.0,11836.64,8377.0,12115.0,73294.0,11877.69,9363.0,11387.09,15269.0,12137.13
21175.0,12168.22,234.0,12433.2,8377.0,11435.97,73294.0,12153.08,9363.0,12360.21,15269.0,11176.02,65773.0,11887.16
234.0,12493.29,8377.0,12063.82,73294.0,11618.3,9363.0,12551.52,15269.0,12169.45,65773.0,11402.41,54209.0,12378.56
8377.0,12275.46,73294.0,12150.16,9363.0,11867.88,15269.0,12289.79,65773.0,12300.55,54209.0,11376.92,4808.0,12128.57
73294.0,12257.55,9363.0,12406.1,15269.0,11560.8,65773.0,12371.59,54209.0,12225.43,4808.0,11271.95,7211.0,12011.22
9363.0,12476.96,15269.0,12091.14,65773.0,12090.6,54209.0,12166.16,4808.0,12267.32,7211.0,12076.89,927.0,12455.82
